사용자 프로필,프로젝트 설명,점수
"재택 거주, 1년차 개발자, 스택: Django. 추가: 혼합","대구광역시 지역 프로젝트, 요구 스택: Flask, 필요 경력: 7년차 이상 이상. 특이사항: CS 전공자 필수, 팀 협업",0.4
"재택 거주, 신입 개발자, 스택: Django. 추가: 비전공자, 혼합","대구광역시 지역 프로젝트, 요구 스택: Flask, 필요 경력: 5년차 이상. 특이사항: 팀 협업",0.4
"재택 거주, 신입 개발자, 스택: React. 추가: 비전공자, 오프라인 중심","부산광역시 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 7년차 이상 이상. 특이사항: CS 전공자 필수, 팀 협업",0.0
"부산광역시 거주, 신입 개발자, 스택: TensorFlow. 추가: 리서치 중심, 혼합","부산광역시 지역 프로젝트, 요구 스택: HTML/CSS/JS, 필요 경력: 5년차 이상. 특이사항: 프로덕트 중심, 팀 협업",0.0
"경기도 거주, 1년 이하 개발자, 스택: Spring Boot. 추가: 비전공자, 오프라인 중심","대구광역시 지역 프로젝트, 요구 스택: JPA, 필요 경력: 7년차 이상 이상. 특이사항: 프로젝트 중심",0.4
"광주광역시 거주, 7년차 이상 개발자, 스택: MySQL. 추가: CS 전공자, 오프라인 중심","광주광역시 지역 프로젝트, 요구 스택: MongoDB, 필요 경력: 3년차 이상. 특이사항: CS 전공자 필수, 팀 협업",0.0
"대전광역시 거주, 5년차 개발자, 스택: Django. 추가: 혼합","대전광역시 지역 프로젝트, 요구 스택: Flask, 필요 경력: 2년차 이상. 특이사항: 프로젝트 중심",0.9
"재택 거주, 1년차 개발자, 스택: React. 추가: 비전공자, 혼합","부산광역시 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 7년차 이상 이상. 특이사항: 팀 협업",0.4
"인천광역시 거주, 1년 이하 개발자, 스택: React. 추가: 혼합","제주특별자치도 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 4년차 이상. 특이사항: CS 전공자 필수, 팀 협업",0.4
"광주광역시 거주, 7년차 이상 개발자, 스택: Django. 추가: 비전공자, 온라인 중심","광주광역시 지역 프로젝트, 요구 스택: Flask, 필요 경력: 2년차 이상. 특이사항: 프로젝트 중심",0.9
"대구광역시 거주, 3년차 개발자, 스택: React. 추가: CS 전공자, 온라인 중심","대구광역시 지역 프로젝트, 요구 스택: React, 필요 경력: 1년차 이상. 특이사항: 스터디, 팀 협업",1.0
"재택 거주, 1년차 개발자, 스택: Django. 추가: 비전공자, 오프라인 중심","제주특별자치도 지역 프로젝트, 요구 스택: Flask, 필요 경력: 7년차 이상 이상. 특이사항: CS 전공자 필수, 프로젝트 중심",0.0
"세종특별자치시 거주, 1년차 개발자, 스택: Java. 추가: 비전공자, 혼합","세종특별자치시 지역 프로젝트, 요구 스택: React, 필요 경력: 3년차 이상. 특이사항: CS 전공자 필수, 팀 협업",0.0
"재택 거주, 신입 개발자, 스택: Spring Boot. 추가: CS 전공자, 온라인 중심","제주특별자치도 지역 프로젝트, 요구 스택: JPA, 필요 경력: 4년차 이상. 특이사항: 프로젝트 중심",0.4
"대전광역시 거주, 4년차 개발자, 스택: React. 추가: 오프라인 중심","대전광역시 지역 프로젝트, 요구 스택: React, 필요 경력: 2년차 이상. 특이사항: 스터디, 팀 협업",1.0
"제주특별자치도 거주, 신입 개발자, 스택: React. 추가: 스터디, 온라인 중심","제주특별자치도 지역 프로젝트, 요구 스택: Spring Boot, 필요 경력: 7년차 이상 이상. 특이사항: 비전공자, 팀 협업",0.0
"경기도 거주, 5년차 개발자, 스택: MySQL. 추가: CS 전공자, 혼합","경기도 지역 프로젝트, 요구 스택: MongoDB, 필요 경력: 3년차 이상. 특이사항: 리서치 중심, 팀 협업",0.0
"재택 거주, 1년 이하 개발자, 스택: Django. 추가: CS 전공자, 오프라인 중심","경상남도 지역 프로젝트, 요구 스택: Flask, 필요 경력: 7년차 이상 이상. 특이사항: CS 전공자 필수, 프로젝트 중심",0.4
"인천광역시 거주, 3년차 개발자, 스택: React. 추가: 비전공자 환영, 혼합","인천광역시 지역 프로젝트, 요구 스택: Python (Pandas), 필요 경력: 7년차 이상 이상. 특이사항: 프로젝트 중심",0.0
"경기도 거주, 1년 이하 개발자, 스택: Spring Boot. 추가: 비전공자, 온라인 중심","경상남도 지역 프로젝트, 요구 스택: JPA, 필요 경력: 5년차 이상. 특이사항: CS 전공자 필수, 프로젝트 중심",0.0
"전라남도 거주, 1년 이하 개발자, 스택: Flask. 추가: 스터디, 혼합","전라남도 지역 프로젝트, 요구 스택: Spring Boot, 필요 경력: 4년차 이상. 특이사항: 토이 프로젝트, 프로젝트 중심",0.0
"경기도 거주, 1년차 개발자, 스택: Spring Boot. 추가: 비전공자, 오프라인 중심","제주특별자치도 지역 프로젝트, 요구 스택: JPA, 필요 경력: 4년차 이상. 특이사항: CS 전공자 필수, 팀 협업",0.0
"서울특별시 거주, 1년 이하 개발자, 스택: Spring Boot. 추가: 혼합","제주특별자치도 지역 프로젝트, 요구 스택: JPA, 필요 경력: 4년차 이상. 특이사항: CS 전공자 필수, 팀 협업",0.4
"울산광역시 거주, 5년차 개발자, 스택: React. 추가: 비전공자, 온라인 중심","울산광역시 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 1년차 이상. 특이사항: 프로젝트 중심",0.9
"인천광역시 거주, 신입 개발자, 스택: Spring Boot. 추가: 비전공자, 혼합","경상남도 지역 프로젝트, 요구 스택: JPA, 필요 경력: 4년차 이상. 특이사항: CS 전공자 필수, 팀 협업",0.0
"경상북도 거주, 5년차 개발자, 스택: React. 추가: 온라인 중심","경상북도 지역 프로젝트, 요구 스택: React, 필요 경력: 5년차 이상. 특이사항: 비전공자 환영, 프로젝트 중심",1.0
"경상북도 거주, 1년 이하 개발자, 스택: Flask. 추가: 프로덕트 중심, 오프라인 중심","경상북도 지역 프로젝트, 요구 스택: Spring Boot, 필요 경력: 3년차 이상. 특이사항: 프로덕트 중심, 프로젝트 중심",0.0
"인천광역시 거주, 7년차 이상 개발자, 스택: React. 추가: 비전공자, 혼합","인천광역시 지역 프로젝트, 요구 스택: React, 필요 경력: 5년차 이상. 특이사항: 스터디, 프로젝트 중심",1.0
"재택 거주, 1년차 개발자, 스택: Spring Boot. 추가: 비전공자, 혼합","부산광역시 지역 프로젝트, 요구 스택: JPA, 필요 경력: 7년차 이상 이상. 특이사항: 팀 협업",0.4
"경상남도 거주, 3년차 개발자, 스택: Django. 추가: 리서치 중심, 오프라인 중심","경상남도 지역 프로젝트, 요구 스택: Java, 필요 경력: 3년차 이상. 특이사항: 비전공자, 팀 협업",0.0
"경상북도 거주, 4년차 개발자, 스택: Java. 추가: 비전공자, 오프라인 중심","경상북도 지역 프로젝트, 요구 스택: Java, 필요 경력: 3년차 이상. 특이사항: 비전공자 환영, 팀 협업",1.0
"충청남도 거주, 4년차 개발자, 스택: Django. 추가: 비전공자, 온라인 중심","충청남도 지역 프로젝트, 요구 스택: Flask, 필요 경력: 4년차 이상. 특이사항: 프로젝트 중심",0.9
"경기도 거주, 1년 이하 개발자, 스택: Django. 추가: 비전공자, 온라인 중심","제주특별자치도 지역 프로젝트, 요구 스택: Flask, 필요 경력: 7년차 이상 이상. 특이사항: 팀 협업",0.4
"대구광역시 거주, 4년차 개발자, 스택: React. 추가: 온라인 중심","대구광역시 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 3년차 이상. 특이사항: 스터디, 프로젝트 중심",0.9
"제주특별자치도 거주, 1년차 개발자, 스택: Django. 추가: 리서치 중심, 오프라인 중심","제주특별자치도 지역 프로젝트, 요구 스택: Java, 필요 경력: 5년차 이상. 특이사항: 리서치 중심, 팀 협업",0.0
"서울특별시 거주, 2년차 개발자, 스택: Django. 추가: CS 전공자, 오프라인 중심","서울특별시 지역 프로젝트, 요구 스택: Flask, 필요 경력: 1년차 이상. 특이사항: 팀 협업",0.9
"서울특별시 거주, 1년 이하 개발자, 스택: TensorFlow. 추가: 오프라인 중심","서울특별시 지역 프로젝트, 요구 스택: HTML/CSS/JS, 필요 경력: 4년차 이상. 특이사항: 리서치 중심, 프로젝트 중심",0.0
"서울특별시 거주, 7년차 이상 개발자, 스택: Django. 추가: 비전공자, 오프라인 중심","서울특별시 지역 프로젝트, 요구 스택: Flask, 필요 경력: 5년차 이상. 특이사항: 스터디, 프로젝트 중심",0.9
"경기도 거주, 신입 개발자, 스택: React. 추가: CS 전공자, 온라인 중심","경상남도 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 7년차 이상 이상. 특이사항: 팀 협업",0.4
"광주광역시 거주, 1년 이하 개발자, 스택: MySQL. 추가: 비전공자 환영, 혼합","광주광역시 지역 프로젝트, 요구 스택: MongoDB, 필요 경력: 3년차 이상. 특이사항: 프로젝트 중심",0.0
"강원도 거주, 1년차 개발자, 스택: React. 추가: 토이 프로젝트, 오프라인 중심","강원도 지역 프로젝트, 요구 스택: Spring Boot, 필요 경력: 4년차 이상. 특이사항: 비전공자, 프로젝트 중심",0.0
"재택 거주, 신입 개발자, 스택: React. 추가: CS 전공자, 온라인 중심","경상남도 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 7년차 이상 이상. 특이사항: 팀 협업",0.4
"경기도 거주, 1년 이하 개발자, 스택: Spring Boot. 추가: 비전공자, 혼합","부산광역시 지역 프로젝트, 요구 스택: JPA, 필요 경력: 4년차 이상. 특이사항: CS 전공자 필수, 팀 협업",0.0
"전라북도 거주, 1년 이하 개발자, 스택: Flask. 추가: CS 전공자, 온라인 중심","전라북도 지역 프로젝트, 요구 스택: Spring Boot, 필요 경력: 5년차 이상. 특이사항: 비전공자 환영, 프로젝트 중심",0.0
"재택 거주, 신입 개발자, 스택: React. 추가: CS 전공자, 혼합","부산광역시 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 5년차 이상. 특이사항: CS 전공자 필수, 팀 협업",0.4
"전라남도 거주, 2년차 개발자, 스택: Flask. 추가: 스터디, 온라인 중심","전라남도 지역 프로젝트, 요구 스택: Spring Boot, 필요 경력: 4년차 이상. 특이사항: 비전공자 환영, 프로젝트 중심",0.0
"경기도 거주, 7년차 이상 개발자, 스택: Java. 추가: 비전공자, 온라인 중심","경기도 지역 프로젝트, 요구 스택: Java, 필요 경력: 4년차 이상. 특이사항: 비전공자 환영, 팀 협업",1.0
"서울특별시 거주, 3년차 개발자, 스택: React. 추가: 비전공자, 온라인 중심","서울특별시 지역 프로젝트, 요구 스택: Spring Boot, 필요 경력: 5년차 이상. 특이사항: CS 전공자, 프로젝트 중심",0.0
"재택 거주, 1년 이하 개발자, 스택: React. 추가: 혼합","부산광역시 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 4년차 이상. 특이사항: CS 전공자 필수, 프로젝트 중심",0.4
"부산광역시 거주, 7년차 이상 개발자, 스택: TensorFlow. 추가: 스터디, 온라인 중심","부산광역시 지역 프로젝트, 요구 스택: HTML/CSS/JS, 필요 경력: 7년차 이상 이상. 특이사항: 팀 협업",0.0
"부산광역시 거주, 3년차 개발자, 스택: Java. 추가: 혼합","부산광역시 지역 프로젝트, 요구 스택: Java, 필요 경력: 2년차 이상. 특이사항: 비전공자 환영, 팀 협업",1.0
"경기도 거주, 5년차 개발자, 스택: Java. 추가: 혼합","경기도 지역 프로젝트, 요구 스택: Java, 필요 경력: 5년차 이상. 특이사항: 스터디, 프로젝트 중심",1.0
"서울특별시 거주, 1년차 개발자, 스택: Spring Boot. 추가: CS 전공자, 오프라인 중심","경상남도 지역 프로젝트, 요구 스택: JPA, 필요 경력: 5년차 이상. 특이사항: 팀 협업",0.4
"대전광역시 거주, 1년차 개발자, 스택: Django. 추가: 비전공자 환영, 온라인 중심","대전광역시 지역 프로젝트, 요구 스택: Java, 필요 경력: 3년차 이상. 특이사항: 비전공자 환영, 팀 협업",0.0
"부산광역시 거주, 4년차 개발자, 스택: Flask. 추가: 리서치 중심, 온라인 중심","부산광역시 지역 프로젝트, 요구 스택: Spring Boot, 필요 경력: 3년차 이상. 특이사항: 토이 프로젝트, 팀 협업",0.0
"충청북도 거주, 3년차 개발자, 스택: Java. 추가: CS 전공자, 오프라인 중심","충청북도 지역 프로젝트, 요구 스택: Java, 필요 경력: 1년차 이상. 특이사항: 비전공자 환영, 팀 협업",1.0
"세종특별자치시 거주, 7년차 이상 개발자, 스택: Spring Boot. 추가: 온라인 중심","세종특별자치시 지역 프로젝트, 요구 스택: JPA, 필요 경력: 3년차 이상. 특이사항: 팀 협업",0.9
"인천광역시 거주, 1년차 개발자, 스택: Django. 추가: 비전공자, 혼합","부산광역시 지역 프로젝트, 요구 스택: Flask, 필요 경력: 4년차 이상. 특이사항: 팀 협업",0.4
"서울특별시 거주, 1년 이하 개발자, 스택: Spring Boot. 추가: 비전공자, 온라인 중심","부산광역시 지역 프로젝트, 요구 스택: JPA, 필요 경력: 7년차 이상 이상. 특이사항: CS 전공자 필수, 프로젝트 중심",0.0
"경기도 거주, 1년 이하 개발자, 스택: Spring Boot. 추가: CS 전공자, 오프라인 중심","경상남도 지역 프로젝트, 요구 스택: JPA, 필요 경력: 5년차 이상. 특이사항: CS 전공자 필수, 팀 협업",0.4
"경기도 거주, 1년차 개발자, 스택: Django. 추가: 온라인 중심","제주특별자치도 지역 프로젝트, 요구 스택: Flask, 필요 경력: 7년차 이상 이상. 특이사항: CS 전공자 필수, 팀 협업",0.4
"대전광역시 거주, 1년차 개발자, 스택: Java. 추가: 비전공자, 오프라인 중심","대전광역시 지역 프로젝트, 요구 스택: Java, 필요 경력: 1년차 이상. 특이사항: 스터디, 프로젝트 중심",1.0
"서울특별시 거주, 1년차 개발자, 스택: React. 추가: 비전공자, 혼합","경상남도 지역 프로젝트, 요구 스택: Next.js, 필요 경력: 4년차 이상. 특이사항: CS 전공자 필수, 프로젝트 중심",0.0
"전라북도 거주, 7년차 이상 개발자, 스택: Django. 추가: 토이 프로젝트, 온라인 중심","전라북도 지역 프로젝트, 요구 스택: Java, 필요 경력: 5년차 이상. 특이사항: 프로덕트 중심, 팀 협업",0.0
"대전광역시 거주, 3년차 개발자, 스택: Spring Boot. 추가: 온라인 중심","대전광역시 지역 프로젝트, 요구 스택: JPA, 필요 경력: 3년차 이상. 특이사항: 스터디, 팀 협업",0.9
"강원도 거주, 4년차 개발자, 스택: Spring Boot. 추가: CS 전공자, 혼합","강원도 지역 프로젝트, 요구 스택: JPA, 필요 경력: 2년차 이상. 특이사항: 스터디, 팀 협업",0.9
